x,y,luminosity_counts,hlr_pixel,q,theta,n
3503.9,184.4,22.08653,2.163,0.85,-0.3,4
3052.8,185.7,16.48877,2.147,0.78,29.5,4
2036.2,185.7,12.03765,2.116,0.77,-62.1,4
3656.5,181.2,4.31704,2.345,0.80,-45.9,4
3480.2,181.6,4.42368,1.684,0.93,-57.1,4
1729.0,187.6,11.78136,2.194,0.71,32.9,4
3561.7,185.0,8.52382,1.998,0.93,51.7,4
62.7,185.2,6.58695,2.825,0.78,-68.4,4
3228.7,177.6,4.16319,2.070,0.73,22.6,4
1421.7,174.9,2.77036,2.429,0.57,-6.6,4
3097.5,186.2,7.97728,2.605,0.86,43.5,4
622.1,191.8,15.76631,2.468,0.85,-71.8,4
1945.7,184.3,3.44651,2.934,0.34,80.1,4
1671.1,184.7,3.03203,1.818,0.60,65.6,4
3334.3,177.0,1.97965,1.609,0.79,2.5,4
3687.9,197.9,13.95234,3.200,0.58,61.7,4
2931.1,193.4,10.79248,2.976,0.88,-87.0,4
1059.5,183.1,3.56861,2.597,0.43,18.1,4
917.7,178.0,2.74679,3.041,0.93,88.4,4
773.8,175.4,1.43212,1.701,0.59,-20.3,4
136.0,180.1,1.90576,1.906,0.58,44.5,4
3424.9,189.0,3.41306,2.134,0.70,86.9,4
1658.1,186.0,3.29844,2.611,0.73,0.6,4
3068.2,183.5,2.15972,1.708,0.73,-87.8,4
3001.7,183.3,2.67375,2.170,0.56,43.3,4
2953.6,180.9,3.32778,2.346,0.73,15.0,4
2112.8,200.3,25.03857,3.093,0.65,-17.3,4
3735.8,186.8,10.94986,5.477,0.86,-29.4,4
143.8,198.5,9.95255,2.406,0.61,57.8,4
745.5,195.7,11.16546,2.121,0.83,43.3,4
692.1,188.1,5.90123,2.182,0.65,-17.6,4
526.4,183.1,2.25156,2.018,0.69,19.5,4
508.4,191.6,5.69094,2.220,0.96,68.9,4
3547.0,186.7,3.61393,2.337,0.54,23.5,4
851.0,186.7,4.19245,2.955,0.92,-87.3,4
285.0,184.1,1.92073,1.509,0.93,-43.1,4
3137.2,196.3,10.38947,2.117,0.84,14.3,4
2611.2,191.4,6.03981,2.605,0.32,5.3,4
3327.6,191.0,3.28765,1.724,0.81,75.1,4
2634.3,191.9,4.17025,2.473,0.80,4.8,4
2613.5,194.5,8.39133,3.440,0.78,-3.9,4
3282.4,193.5,2.27360,2.044,0.52,57.8,4
2522.8,188.2,1.63507,1.672,0.75,-50.7,4
3874.2,229.7,54.13382,4.128,0.62,-69.4,4
279.4,191.8,2.56150,1.771,0.87,57.2,4
795.2,190.0,1.77289,2.061,0.61,-33.9,4
1001.3,206.0,19.58273,2.430,0.93,16.2,4
3139.1,218.5,14.33029,3.101,0.45,87.5,4
2725.7,203.1,7.14629,1.751,0.94,58.9,4
1302.9,198.1,3.05193,2.328,0.74,47.4,4
3473.3,201.3,5.81468,1.589,0.91,38.9,4
1824.5,199.4,4.97355,3.726,0.33,40.9,4
1280.1,193.9,2.06510,1.779,0.76,46.2,4
132.9,222.5,38.84279,3.513,0.90,-44.3,4
1073.9,204.8,12.24848,2.104,0.83,-0.1,4
2913.3,195.1,4.10824,2.946,0.53,-5.7,4
3660.3,194.8,2.19479,1.870,0.86,0.9,4
1755.7,203.3,6.82255,2.270,0.92,-28.2,4
2557.3,198.6,1.53997,1.548,0.58,69.7,4
1958.8,207.2,12.26023,1.801,0.97,-57.6,4
673.4,199.8,2.61007,1.854,0.87,-21.5,4
1040.3,197.0,2.57915,2.540,0.92,82.9,4
225.4,196.8,1.80039,1.794,0.59,-68.3,4
1949.6,217.3,12.20115,2.625,0.76,74.0,4
589.8,211.0,15.36299,2.088,0.81,6.3,4
620.4,210.1,4.36513,2.411,0.51,88.5,4
862.9,220.2,7.50620,2.312,0.64,-81.6,4
1855.9,208.8,8.33223,2.040,0.90,0.2,4
2643.3,201.5,3.61600,2.837,0.53,-38.7,4
22.0,201.7,1.94709,2.020,0.38,-57.0,4
3545.0,209.8,8.71859,1.593,0.93,32.2,4
1948.7,202.6,3.08787,2.161,0.57,15.4,4
1138.0,202.8,0.92924,1.279,0.34,54.5,4
670.3,208.2,3.09247,2.684,0.41,-69.3,4
1990.9,203.6,4.60868,2.738,0.45,11.9,4
1368.7,203.5,2.44715,1.812,0.97,83.4,4
2739.5,212.0,7.67110,2.257,0.66,15.5,4
3087.6,201.7,1.80519,1.793,0.58,32.6,4
2643.3,242.7,31.75557,4.092,0.43,77.0,4
1423.1,202.9,1.37390,1.283,0.81,44.3,4
2607.7,200.6,0.99222,1.213,0.58,19.6,4
3370.8,212.0,5.03960,3.016,0.46,-31.0,4
2716.5,208.4,3.45362,2.591,0.57,-47.8,4
2078.5,204.0,1.70053,1.755,0.62,89.4,4
103.6,212.8,8.72722,1.743,0.93,-31.8,4
363.4,217.8,6.82916,2.023,0.60,71.5,4
1691.3,210.5,3.53976,2.083,0.59,-31.3,4
2698.1,205.7,1.59200,1.545,0.69,28.4,4
1287.0,219.7,8.73467,2.422,0.72,54.3,4
2211.0,207.2,1.96235,1.681,0.91,5.6,4
1351.6,222.5,9.23580,2.588,0.91,86.8,4
2402.6,220.4,9.02706,2.501,0.77,37.2,4
3480.9,218.1,5.97458,3.022,0.63,-41.2,4
2585.9,218.4,6.61087,2.526,0.88,-64.9,4
515.9,220.5,5.56306,1.897,0.75,88.2,4
3636.3,210.4,1.55723,1.624,0.60,-45.8,4
1948.4,228.7,13.33926,3.460,0.66,-88.8,4
4023.4,213.9,6.54075,2.472,0.70,21.4,4
2664.3,241.9,15.39416,4.694,0.56,80.4,4
1801.7,224.5,12.25681,3.577,0.47,37.2,4
2189.1,219.7,5.83708,2.609,0.70,76.1,4
2972.7,209.9,3.29274,2.603,0.71,14.1,4
2186.5,210.0,2.41009,2.139,0.64,-26.4,4
4146.3,250.0,14.30216,2.453,0.86,-32.2,4
2197.1,219.0,4.45019,2.415,0.71,-34.0,4
2903.6,217.1,2.42430,1.671,0.87,29.1,4
75.3,216.8,3.48269,1.916,0.79,24.0,4
3056.7,212.1,1.70429,1.462,0.80,-0.6,4
3650.4,212.2,1.34015,1.560,0.62,72.9,4
3739.7,253.1,34.32038,4.509,0.45,-74.4,4
2550.9,223.1,9.95523,2.116,0.78,25.0,4
2567.7,220.6,5.65102,2.419,0.44,30.3,4
2335.9,220.9,5.32070,1.843,0.85,86.0,4
1193.7,238.6,67.85093,3.497,0.61,10.4,4
4095.1,223.9,3.94208,2.403,0.72,60.1,4
3237.5,224.1,6.43025,2.870,0.46,-35.0,4
1522.0,226.9,9.64860,2.860,0.73,9.2,4
2154.5,222.4,4.42733,1.898,0.90,8.9,4
1157.5,228.9,4.99590,2.653,0.42,-45.9,4
3411.9,221.2,2.62769,1.825,0.72,89.1,4
1191.4,229.9,31.03446,2.119,0.73,22.0,4
1988.4,226.9,3.25999,1.587,0.62,78.2,4
2414.7,219.4,2.11929,1.701,0.75,-61.0,4
4120.3,242.4,32.72717,3.172,0.87,50.2,4
2097.1,230.6,13.44955,1.660,0.92,-79.4,4
3055.3,222.9,2.59166,1.947,0.56,47.7,4
3467.0,226.3,4.37592,2.276,0.80,-69.0,4
3442.5,221.4,3.09099,1.718,0.82,23.9,4
693.5,218.5,1.31532,1.457,0.55,88.2,4
2976.0,230.9,5.45422,2.930,0.87,50.2,4
1421.3,222.5,1.85814,1.863,0.37,-89.4,4
2852.8,220.0,2.18138,1.915,0.81,-5.9,4
494.6,221.2,1.86939,1.623,0.58,-6.8,4
121.9,244.6,32.20096,2.625,0.71,49.7,4
2760.1,229.4,4.92053,1.702,0.94,-33.6,4
3880.9,252.6,39.32018,3.762,0.77,60.1,4
4114.5,235.0,6.75344,3.015,0.83,-65.2,4
2658.4,227.4,4.74062,2.962,0.76,-31.8,4
2156.3,231.6,3.92007,2.192,0.82,-16.6,4
4019.9,228.8,3.85069,1.827,0.79,13.4,4
3303.4,226.7,2.14070,1.602,0.74,66.1,4
3367.7,242.2,15.60379,3.780,0.92,-48.6,4
1813.0,242.8,19.49650,2.837,0.76,43.8,4
3422.9,229.9,3.65694,1.918,0.91,-25.0,4
1144.3,227.4,2.28388,1.515,0.83,-41.5,4
681.7,227.7,2.21063,1.888,0.62,58.8,4
3914.6,238.1,11.69945,3.156,0.78,20.0,4
777.1,238.1,9.81774,1.936,0.79,-57.8,4
3429.3,231.3,4.61784,1.793,0.94,-57.0,4
2490.4,228.5,4.12651,1.648,0.77,7.9,4
1053.9,228.5,1.26365,1.311,0.67,-80.3,4
4046.7,233.8,4.93127,1.797,0.67,42.3,4
1453.2,229.2,1.20970,1.318,0.51,80.7,4
342.0,227.1,2.38379,1.956,0.54,15.4,4
1268.6,237.0,11.52819,2.605,0.78,-10.4,4
461.2,248.2,14.60143,3.229,0.50,-39.1,4
470.8,240.6,15.52283,2.114,0.77,5.9,4
3100.5,236.4,10.12346,3.221,0.98,-44.5,4
3347.8,234.1,4.44363,2.389,0.82,-7.9,4
3478.4,240.1,7.35489,2.445,0.64,39.5,4
338.9,233.8,4.18882,2.968,0.70,-18.9,4
3956.2,242.2,7.41501,2.368,0.65,40.5,4
2232.5,237.0,6.21530,2.011,0.82,20.3,4
414.2,237.9,2.76501,2.109,0.91,86.9,4
3304.1,241.8,4.52716,2.159,0.84,-17.8,4
3217.8,242.4,3.98868,2.960,0.62,-38.4,4
2566.2,242.3,4.30060,1.819,0.86,66.1,4
2418.9,237.4,3.17659,1.922,0.73,-3.3,4
1481.2,232.4,1.52175,2.065,0.62,17.3,4
3969.2,243.2,5.33888,2.045,0.86,-19.1,4
2448.9,243.2,4.11756,2.054,0.78,-35.6,4
3728.0,238.6,4.00643,3.283,0.73,-86.7,4
1102.6,241.3,1.52898,1.702,0.50,80.9,4
853.3,239.5,3.34859,2.195,0.62,10.9,4
1707.0,237.0,1.09621,1.207,0.92,-89.8,4
3190.6,252.0,7.26248,2.734,0.58,37.2,4
670.8,248.5,9.30798,2.040,0.96,-27.4,4
3225.0,246.6,6.36431,2.116,0.72,19.1,4
1351.9,245.5,2.04176,2.139,0.30,-44.9,4
3792.2,246.2,2.53637,1.871,0.65,82.4,4
3718.2,243.9,3.47438,2.190,0.75,-18.3,4
3539.5,243.5,3.03501,2.001,0.99,-14.4,4
2004.0,254.7,12.04778,2.048,0.90,59.8,4
1044.5,247.5,4.67195,2.595,0.79,28.8,4
1060.4,247.1,4.36630,2.124,0.78,77.0,4
77.9,246.7,3.75687,2.361,0.90,-19.1,4
3100.4,244.3,4.42030,2.884,0.52,30.0,4
2856.6,257.9,6.62267,2.220,0.72,-80.1,4
2526.5,252.0,10.22823,5.149,0.80,71.9,4
3012.2,242.9,1.18587,1.313,0.76,-42.1,4
2436.6,242.8,1.84703,2.121,0.57,71.2,4
4166.1,296.3,47.53809,4.163,0.41,78.3,4
1591.2,261.7,51.49918,1.751,0.92,45.2,4
1040.8,248.6,4.16771,2.415,0.97,-45.5,4
1609.7,259.5,20.52991,6.293,0.66,-11.2,4
3314.4,252.5,7.58456,1.897,0.89,39.7,4
3729.6,247.8,6.82505,4.026,0.57,-6.0,4
2661.2,265.3,32.91525,2.200,0.89,72.9,4
2986.2,261.9,7.67122,2.210,0.77,74.4,4
141.7,259.1,7.71848,2.556,0.62,87.2,4
3942.4,246.1,2.18461,1.643,0.66,8.4,4
4108.8,251.1,4.08010,1.803,0.80,-45.0,4
1080.8,259.6,8.21460,2.429,0.85,-70.0,4
3639.9,249.6,2.03205,1.632,0.57,-52.0,4
1737.8,249.4,2.07609,1.489,0.69,-61.7,4
2508.1,267.9,20.34391,4.512,0.79,25.0,4
1065.4,269.1,9.38040,3.109,0.61,-74.1,4
2212.7,256.3,5.25612,2.900,0.58,27.7,4
691.6,257.0,7.64360,2.166,0.84,13.7,4
3500.4,309.9,25.32264,2.794,0.78,31.2,4
682.1,270.0,27.74630,2.490,0.95,39.4,4
4027.0,255.3,2.11522,1.731,0.56,73.2,4
3367.2,255.6,5.74899,3.722,0.79,-49.7,4
3459.0,253.5,3.29575,1.895,0.82,2.3,4
1201.9,269.4,8.78072,3.674,0.51,61.5,4
3330.6,264.4,12.55775,2.454,0.91,-56.9,4
1551.5,261.8,9.82216,2.526,0.74,27.1,4
2762.5,252.0,2.18833,1.962,0.59,-27.7,4
2438.8,266.0,6.15233,2.366,0.70,81.9,4
4126.7,261.1,2.83728,2.325,0.41,57.7,4
3331.2,255.2,4.29922,3.215,0.85,-75.0,4
2845.1,263.5,6.60620,2.327,0.72,35.7,4
3591.7,261.9,2.67356,1.781,0.72,-44.0,4
2623.7,256.2,2.50846,2.129,0.53,43.5,4
1938.6,256.5,2.09002,2.123,0.45,-39.1,4
701.7,251.4,1.23385,1.352,0.61,-18.7,4
2962.4,257.2,4.14117,2.832,0.72,21.3,4
1191.4,257.4,4.06176,3.617,0.40,45.0,4
3161.8,256.2,1.34212,1.512,0.35,46.0,4
674.9,276.6,17.55749,4.182,0.74,35.4,4
2168.3,269.2,9.71077,2.890,0.70,50.7,4
237.8,273.1,13.93020,2.605,0.85,84.4,4
4121.6,258.2,1.65460,1.800,0.60,-71.5,4
1527.6,274.5,9.62964,3.306,0.71,-59.0,4
4010.0,269.3,12.45442,1.679,0.96,-9.1,4
3577.8,268.7,8.20967,1.992,0.83,20.1,4
945.1,263.9,3.79723,2.118,0.84,-39.8,4
571.0,264.2,2.97870,1.492,0.85,10.7,4
214.5,259.6,1.45329,1.585,0.51,-14.3,4
113.3,260.0,2.06935,2.388,0.25,-40.6,4
4058.9,261.0,1.83288,1.852,0.58,-45.3,4
1363.4,261.0,1.24446,1.258,0.68,60.0,4
4101.5,269.0,7.26356,2.486,0.88,46.4,4
2048.7,274.0,5.45623,2.215,0.68,68.2,4
1243.7,272.2,12.71834,2.103,0.92,21.7,4
2027.6,269.0,7.42156,1.976,0.86,-1.3,4
2046.5,306.1,7.78207,2.238,0.79,41.4,4
1213.9,290.0,50.35877,3.889,0.41,35.9,4
3622.1,272.5,8.57875,2.565,0.87,67.5,4
3541.4,270.5,2.94579,2.486,0.34,-89.8,4
61.7,263.2,2.23106,1.830,0.63,-14.7,4
113.1,310.6,20.22431,4.438,0.65,27.9,4
2310.5,277.4,9.10087,2.458,0.92,-77.7,4
797.1,277.1,13.23003,1.859,0.78,57.0,4
3443.7,274.8,5.75163,2.119,0.70,55.6,4
1920.8,275.0,6.82611,1.987,0.77,38.0,4
2256.3,265.3,2.10919,2.041,0.43,14.2,4
942.0,269.0,3.15264,2.517,0.48,-50.3,4
1372.5,280.6,7.62866,2.913,0.65,31.0,4
3251.2,267.2,2.06270,2.282,0.75,49.2,4
3998.7,283.1,17.61222,1.903,0.85,60.6,4
33.6,278.2,6.90584,1.954,0.95,-48.5,4
4173.3,268.0,2.64127,2.189,0.62,36.6,4
465.4,290.4,17.19966,4.599,0.71,88.8,4
2867.4,274.0,5.02680,2.352,0.84,18.8,4
186.1,269.3,1.54214,1.501,0.68,-27.5,4
3889.7,277.3,4.16511,1.970,0.78,-72.7,4
4065.3,272.5,3.01418,1.890,0.93,72.3,4
655.2,288.4,19.48984,2.373,0.71,51.9,4
2527.2,281.2,10.43868,1.926,0.97,69.7,4
1764.2,273.6,1.53987,1.468,0.81,34.2,4
224.8,270.8,1.29454,1.168,0.75,43.8,4
715.9,274.6,3.25454,2.868,0.49,62.5,4
459.8,290.0,10.29211,3.279,0.55,62.9,4
1000.5,278.6,2.92367,1.881,0.75,-21.8,4
138.7,277.9,2.73919,1.689,0.78,61.5,4
2918.7,286.9,8.80965,2.150,0.78,42.4,4
2001.3,283.9,6.62826,2.889,0.55,24.5,4
1615.6,280.7,2.74466,1.582,0.79,66.6,4
1119.6,286.8,5.68222,3.020,0.63,70.6,4
1109.4,281.8,4.60346,2.303,0.79,82.6,4
3346.1,277.0,2.35628,1.381,0.60,14.9,4
361.6,288.4,8.87807,2.464,0.86,13.2,4
3365.8,275.6,1.35364,1.485,0.59,18.4,4
1359.5,311.9,32.87871,2.905,0.57,28.6,4
532.6,293.1,9.34859,5.136,0.63,-5.1,4
3637.8,286.7,6.72277,2.404,0.88,79.4,4
3390.1,286.1,5.12390,2.190,0.80,-58.0,4
976.0,284.3,3.44848,2.301,0.79,41.2,4
3867.5,281.5,1.62414,1.735,0.46,89.9,4
2399.1,281.8,1.95760,1.613,0.70,80.8,4
2755.1,305.1,43.85552,2.699,0.78,-88.9,4
1365.2,295.6,10.27029,2.617,0.68,56.1,4
2635.0,280.0,1.41295,1.301,0.59,45.1,4
1220.6,280.3,1.26772,1.297,0.63,-70.5,4
3912.4,288.1,4.44688,2.442,0.70,69.7,4
1723.9,283.7,4.47859,2.441,0.55,5.9,4
1063.9,318.6,31.63730,3.808,0.60,-68.6,4
3416.9,302.4,44.79305,1.796,0.96,74.0,4
3295.6,291.8,8.87478,3.118,0.53,1.0,4
1585.6,292.2,10.53653,2.358,0.89,-12.4,4
2776.7,282.0,1.54242,1.719,0.89,82.2,4
3556.4,310.8,47.26336,3.111,0.73,66.1,4
1033.7,309.2,5.04379,2.910,0.86,37.6,4
4057.1,298.3,17.41875,2.625,0.95,-24.2,4
2424.1,287.8,1.91273,1.531,0.61,-76.2,4
1988.8,285.3,1.88092,1.410,0.81,55.8,4
1299.6,285.6,1.99895,1.780,0.66,60.4,4
310.2,280.6,1.33334,1.399,0.59,-16.5,4
2287.8,292.9,6.25400,2.446,0.74,-11.7,4
4152.3,306.2,21.97006,2.286,0.94,-25.1,4
709.9,303.8,38.96959,1.692,0.94,53.4,4
3949.3,288.3,3.78146,2.673,0.55,4.0,4
35.7,319.0,42.03235,3.965,0.71,68.9,4
3714.7,309.1,44.76929,2.478,0.76,5.4,4
3703.4,287.2,1.13321,1.346,0.60,70.4,4
3078.5,286.9,1.27250,1.479,0.62,88.8,4
1248.1,287.1,2.44331,2.051,0.78,-46.1,4
59.7,316.4,25.41218,3.401,0.44,46.6,4
3221.2,307.6,19.57379,2.653,0.74,-7.4,4
3638.2,296.7,7.44113,2.066,0.96,-8.3,4
1592.0,303.0,14.40520,1.951,0.92,32.3,4
819.3,296.5,2.17185,2.169,0.28,80.2,4
624.9,314.6,6.10936,3.320,0.31,74.9,4
2766.3,304.6,9.13091,2.385,0.77,59.9,4
2361.8,316.0,10.47964,3.223,0.47,87.2,4
752.8,303.1,8.54547,1.758,0.88,54.9,4
1148.8,308.9,12.53465,3.177,0.90,0.1,4
3256.4,320.2,36.00120,3.227,0.79,-22.8,4
3215.7,307.8,15.65628,3.356,0.75,20.3,4
2740.5,300.2,4.53492,2.030,0.79,-21.1,4
837.8,300.0,2.74538,1.864,0.78,-34.2,4
1036.5,318.6,26.96478,4.017,0.78,10.4,4
462.9,308.5,5.98108,2.590,0.63,68.3,4
3925.9,306.1,6.90487,2.689,0.80,-60.2,4
2949.9,295.9,1.32140,1.369,0.80,-40.4,4
2214.1,296.2,1.87195,1.928,0.62,31.4,4
1734.0,314.6,9.32153,3.015,0.84,-2.6,4
1467.1,307.0,4.85392,1.855,0.72,53.5,4
143.9,299.4,3.32645,1.573,0.77,20.9,4
3611.8,308.3,3.54038,2.612,0.60,-70.2,4
3247.3,303.1,2.78858,2.543,0.39,54.9,4
724.7,319.1,36.63288,3.178,0.65,-3.0,4
3743.8,316.6,32.83243,2.308,0.84,-34.4,4
355.4,311.9,8.02404,2.391,0.81,51.2,4
2455.9,302.0,2.51201,2.257,0.73,-31.9,4
2860.1,308.9,3.02361,2.352,0.42,-71.6,4
1628.0,301.0,1.60146,1.584,0.60,44.4,4
3144.1,311.8,4.81023,2.758,0.82,-79.2,4
1236.2,304.4,2.12809,1.768,0.78,17.3,4
2309.6,311.3,6.22687,2.082,0.76,-54.6,4
2159.4,315.2,5.41642,2.031,0.75,-66.8,4
2582.4,309.7,4.36437,2.555,0.61,-5.2,4
3162.4,307.6,2.05236,1.835,0.50,49.3,4
1677.9,307.4,2.48063,1.860,0.85,56.5,4
140.2,325.6,23.95221,2.890,0.78,-49.4,4
3266.7,321.0,15.79427,2.502,0.89,-3.6,4
2251.8,320.1,3.81206,2.856,0.36,66.4,4
1348.4,309.6,3.05033,2.256,0.83,-45.5,4
2660.0,307.0,2.29849,1.951,0.98,51.6,4
3126.5,315.5,7.23541,2.059,0.58,10.6,4
3998.3,310.4,1.68007,1.702,0.56,58.9,4
4018.2,305.4,1.03216,1.277,0.60,20.9,4
1326.5,319.5,6.41928,2.668,0.65,20.7,4
1564.7,314.0,5.45888,1.741,0.85,38.9,4
1536.3,327.5,15.29336,3.593,0.64,4.8,4
3966.1,333.6,5.32846,2.863,0.72,2.9,4
3776.3,320.1,11.68151,1.669,0.90,39.2,4
1159.7,320.1,4.88883,2.119,0.84,45.4,4
433.5,315.8,2.46851,1.823,0.64,-29.8,4
3123.8,309.7,1.79169,1.617,0.70,-7.1,4
1577.2,318.1,2.95251,2.116,0.58,-81.4,4
1509.3,322.2,6.44548,2.972,0.57,-53.9,4
3625.5,311.7,2.10536,1.978,0.62,4.8,4
969.7,323.0,8.80417,3.064,0.86,4.3,4
1102.5,313.0,1.52702,1.642,0.62,88.4,4
3930.0,319.0,2.79147,2.235,0.55,-75.1,4
1902.0,316.5,2.60545,2.493,0.41,-64.3,4
2062.2,327.4,6.69299,3.355,0.58,-18.0,4
2031.4,315.2,1.92595,1.746,0.60,18.6,4
2397.6,346.8,13.91591,3.258,0.52,-63.9,4
2345.5,344.6,21.76490,2.665,0.59,86.8,4
71.9,327.5,7.41068,2.297,0.61,39.1,4
1579.8,323.5,6.54289,2.913,0.85,7.9,4
2497.6,334.2,41.58807,3.359,0.42,-0.4,4
48.2,324.9,9.01945,1.897,0.95,-19.3,4
1784.7,323.2,4.01499,2.593,0.62,7.5,4
1277.3,330.9,7.52026,3.253,0.49,34.8,4
2767.3,323.9,2.65086,1.631,0.70,71.6,4
1019.1,355.6,28.57740,3.242,0.50,-74.9,4
4041.0,319.8,2.41927,1.887,0.63,33.6,4
401.8,330.7,6.06753,2.538,0.63,40.4,4
3066.4,324.5,3.92111,1.745,0.72,-0.3,4
416.8,324.6,2.27487,1.904,0.61,41.4,4
994.0,325.4,2.35427,1.575,0.84,-2.1,4
1909.5,331.6,8.30801,2.656,0.61,23.5,4
3245.8,330.1,3.87950,2.198,0.74,-85.9,4
3627.7,327.5,2.59670,2.078,0.73,37.9,4
1987.4,327.8,1.70672,1.513,0.66,41.4,4
1099.8,333.4,4.84579,1.845,0.80,31.9,4
751.2,330.7,3.20023,1.683,0.86,-87.1,4
4198.2,328.6,2.36263,1.817,0.69,49.1,4
4194.2,332.0,3.15482,1.998,0.78,76.2,4
2595.1,335.1,5.55787,3.567,0.94,-27.0,4
175.5,333.0,5.44858,2.186,0.64,37.4,4
3656.8,349.1,59.44363,1.753,0.94,39.4,4
2847.7,334.0,2.70105,1.676,0.78,82.2,4
3342.9,331.2,2.12982,1.714,0.50,-53.5,4
899.1,342.6,9.82487,2.393,0.71,10.3,4
2957.3,340.3,4.80545,2.091,0.80,-79.6,4
1356.0,341.2,11.06140,2.428,0.69,4.2,4
896.1,333.2,1.84214,1.924,0.47,54.5,4
916.0,330.7,2.17633,2.204,0.91,0.2,4
2614.3,333.3,4.34739,2.422,0.70,34.9,4
515.8,344.7,8.32062,2.823,0.84,-84.7,4
3565.4,342.7,6.11315,2.390,0.86,-53.2,4
2363.9,339.5,3.03430,2.255,0.67,84.4,4
2688.3,337.3,2.85324,2.615,0.62,-77.0,4
470.6,337.2,5.72638,2.878,0.74,-36.7,4
3849.8,329.4,1.07289,1.380,0.60,-19.0,4
477.1,336.3,3.22595,2.100,0.90,35.2,4
2566.1,359.7,16.32857,3.548,0.54,-82.4,4
3717.0,336.0,2.15579,1.919,0.99,-78.0,4
3552.4,336.1,2.25203,1.910,0.60,-7.2,4
2013.8,369.7,39.86232,5.659,0.80,15.8,4
2979.2,342.0,5.19925,2.451,0.91,29.5,4
2081.8,347.6,2.09834,1.888,0.35,-76.2,4
761.6,343.3,3.55981,1.531,0.79,41.9,4
25.3,340.2,2.34103,1.777,0.59,-44.6,4
3103.3,338.0,2.07656,1.915,0.92,-78.6,4
1352.4,363.9,32.32361,2.330,0.69,-84.3,4
2511.8,359.3,36.85461,2.438,0.69,52.6,4
1186.1,351.0,12.36349,3.418,0.55,17.9,4
3971.9,349.2,9.68250,2.400,0.60,4.2,4
470.1,344.5,5.88638,3.284,0.66,-27.1,4
1748.7,349.8,9.64223,2.325,0.83,-15.8,4
2040.4,347.1,5.79537,1.812,0.98,-1.8,4
2740.9,345.2,2.94864,1.904,0.76,27.4,4
2620.6,339.8,1.83481,2.403,0.59,70.7,4
1465.3,350.8,5.68219,2.146,0.61,24.3,4
3485.2,348.8,5.51211,1.761,0.94,20.4,4
1216.3,348.5,6.95683,2.085,0.80,-28.6,4
2447.4,346.2,5.72285,1.626,0.92,-2.7,4
1954.3,342.2,2.01047,1.939,0.33,-16.8,4
3858.1,348.0,5.28941,1.814,0.97,-69.1,4
4157.8,340.6,1.37853,1.558,0.59,20.3,4
1763.1,354.2,16.49880,2.184,0.72,10.6,4
785.1,343.9,1.40614,1.348,0.79,45.7,4
1792.0,372.1,62.98689,3.000,0.66,-52.9,4
3810.1,352.4,4.77916,2.780,0.62,-46.0,4
1723.6,353.1,5.96003,3.540,0.82,22.6,4
998.8,347.6,3.56074,2.248,0.79,2.8,4
821.6,358.9,28.25378,1.693,0.92,8.2,4
3373.5,350.5,5.97219,2.417,0.81,52.1,4
3721.9,351.2,5.13610,1.787,0.84,-50.1,4
33.9,348.7,2.06691,1.695,0.72,38.9,4
2647.5,361.5,2.87592,2.527,0.40,-61.1,4
1370.4,359.4,8.83645,3.078,0.57,33.9,4
3418.0,353.7,3.66726,1.646,0.78,41.4,4
3782.3,351.5,2.86123,1.860,0.70,30.1,4
1817.4,351.2,2.09398,1.627,0.87,-68.1,4
91.0,369.3,28.51283,4.148,0.60,-10.3,4
3744.5,363.2,12.35766,2.844,0.78,-23.1,4
953.0,352.5,1.45669,1.430,0.80,87.5,4
2409.5,363.4,9.97522,1.735,0.89,52.9,4
2089.1,356.2,3.83687,2.818,0.61,81.6,4
1921.5,353.6,4.33009,1.977,0.98,48.0,4
2726.2,348.5,1.50839,1.518,0.49,-8.6,4
2641.7,387.4,24.06178,4.217,0.43,30.0,4
2346.5,374.1,16.20374,2.781,0.59,-69.8,4
2629.3,359.5,7.87257,2.252,0.84,30.7,4
1383.9,356.7,4.42802,2.784,0.63,59.6,4
653.5,354.7,3.77993,2.456,0.72,43.3,4
3136.9,355.4,2.28904,2.239,0.79,31.6,4
547.1,355.8,3.73414,2.536,0.55,13.8,4
1391.4,359.1,5.21419,2.981,0.65,-33.3,4
205.8,351.4,1.48447,1.571,0.63,-18.7,4
1481.6,367.1,20.25620,1.967,0.97,28.3,4
1859.7,363.4,3.66782,2.379,0.78,40.6,4
742.6,355.2,1.83299,2.051,0.62,-71.7,4
167.6,398.6,32.63189,3.948,0.35,74.0,4
4162.0,388.7,14.44204,4.290,0.54,-60.0,4
3514.9,361.9,4.66861,1.885,0.93,30.9,4
127.6,403.1,77.69391,3.815,0.58,39.7,4
914.0,365.7,4.85002,1.966,0.82,-88.0,4
2092.9,369.1,9.00218,1.658,0.93,-76.3,4
1923.9,364.4,4.38577,2.945,0.63,-44.7,4
2709.0,358.7,3.26872,3.004,0.92,-1.8,4
2502.7,372.4,23.99148,1.724,0.90,53.1,4
2154.3,370.3,9.72893,3.274,0.81,-57.4,4
3159.8,367.3,8.06285,1.612,0.89,41.8,4
1399.9,365.2,4.74207,2.669,0.65,34.5,4
969.1,368.8,3.06726,2.179,0.47,45.6,4
1560.2,360.9,2.44641,2.047,0.62,6.7,4
3488.6,364.6,2.94509,2.605,0.50,45.7,4
