x,y,luminosity_counts,hlr_pixel,q,theta,n
469.5,246.6,3.59313,2.448,0.87,35.5,4
1572.1,241.7,1.26088,1.316,0.89,-0.6,4
2881.2,262.6,12.56838,3.560,0.79,87.4,4
1151.9,260.0,9.46094,3.188,0.76,84.2,4
4004.7,250.9,6.83551,2.997,0.85,27.6,4
64.4,297.2,32.18475,2.948,0.88,2.0,4
389.1,271.3,31.70663,3.854,0.91,71.2,4
1503.8,264.3,8.81076,3.030,0.57,83.7,4
1583.4,246.8,3.38449,2.087,0.86,15.9,4
3290.4,260.5,6.76860,2.724,0.76,70.3,4
1608.5,258.2,4.09268,2.405,0.69,-65.3,4
180.2,253.4,5.01966,3.315,0.58,34.5,4
895.9,251.2,3.06997,2.238,0.73,29.6,4
1463.2,258.6,8.85164,4.473,0.88,-38.2,4
1740.3,249.9,2.41912,2.309,0.35,47.7,4
3923.2,255.7,5.96011,3.171,0.78,34.2,4
3248.0,283.3,50.41936,3.794,0.74,-83.0,4
2018.4,253.6,4.59256,3.203,0.77,-24.2,4
3667.5,251.5,3.39364,2.576,0.96,17.1,4
2753.8,272.8,43.78880,3.096,0.91,29.9,4
1874.2,269.9,19.84009,3.364,0.94,85.3,4
126.7,252.7,2.84199,1.976,0.65,-29.8,4
3940.5,286.6,51.33208,3.833,0.89,41.6,4
1372.8,260.9,4.48957,2.461,0.82,65.3,4
276.0,293.4,32.08218,4.471,0.56,70.7,4
2830.2,269.6,14.34561,3.450,0.55,24.0,4
2707.1,266.4,8.97929,3.640,0.87,-15.1,4
3988.5,259.7,4.35615,2.962,0.44,44.7,4
1975.7,259.3,4.22914,2.105,0.80,47.8,4
508.9,257.6,7.20238,4.600,0.67,77.0,4
759.0,252.9,1.18218,1.310,0.56,46.1,4
614.4,272.0,16.02711,3.122,0.88,53.2,4
1307.1,253.8,2.15877,2.054,0.61,-30.1,4
964.0,265.1,7.61383,2.475,0.98,-66.7,4
510.0,262.7,7.45772,4.896,0.81,-65.2,4
2692.5,258.5,3.58374,2.765,0.96,-70.7,4
4067.0,256.0,3.77000,3.343,0.60,46.3,4
1669.0,276.0,19.45561,3.176,0.95,4.7,4
1348.6,287.1,54.20654,2.457,0.94,78.6,4
2008.9,267.3,5.79195,3.256,0.67,-89.3,4
646.2,263.9,2.90132,2.255,0.57,76.9,4
291.4,265.4,5.72493,4.960,0.89,10.1,4
998.0,262.7,4.72179,2.759,0.73,12.7,4
1754.8,285.6,23.18693,3.667,0.95,50.6,4
2962.4,266.2,6.36418,3.656,0.72,53.4,4
1246.2,282.9,18.28294,2.774,0.82,49.5,4
3355.2,269.0,6.75114,3.442,0.88,-57.2,4
2402.6,272.1,9.18384,5.870,0.83,55.0,4
1853.3,267.6,2.64986,2.044,0.57,45.0,4
2912.3,296.7,33.25177,3.526,0.92,70.2,4
3592.1,268.3,3.85536,2.812,0.57,-4.6,4
1563.6,265.9,2.77566,2.024,0.73,9.8,4
1321.6,276.7,3.97487,2.261,0.90,-72.3,4
700.8,276.7,8.94261,3.765,0.88,-27.2,4
1470.4,271.5,1.35807,2.026,0.28,-47.8,4
1393.2,276.4,5.58209,3.200,0.76,-12.6,4
910.8,275.1,3.55609,1.998,0.83,-55.9,4
1114.8,283.8,5.73747,3.102,0.68,69.9,4
2908.0,281.2,9.53029,4.597,0.73,-74.6,4
520.5,291.0,8.84418,3.855,0.43,53.9,4
2817.7,304.1,12.97069,3.504,0.70,-59.6,4
2898.2,285.0,10.64235,4.312,0.85,-38.6,4
1491.2,277.1,3.20022,2.529,0.44,47.9,4
893.4,273.2,0.93808,1.052,0.58,69.2,4
464.4,284.3,5.29260,2.361,0.77,58.1,4
2336.2,278.9,3.05636,2.539,0.59,75.4,4
397.0,280.0,3.81225,2.283,0.86,27.4,4
3588.1,309.3,40.67026,3.903,0.89,69.7,4
2236.6,276.2,1.95924,2.053,0.59,-71.0,4
2296.6,310.3,28.36809,5.218,0.59,-9.9,4
1396.1,296.6,13.95442,2.691,0.80,-28.2,4
2695.9,288.5,8.66411,4.673,0.65,-51.2,4
318.0,283.4,3.75473,2.965,0.73,70.5,4
1803.7,279.3,1.51204,1.386,0.53,-11.2,4
2691.6,291.7,6.87118,3.747,0.47,-75.1,4
480.8,296.8,10.99114,2.885,0.81,85.5,4
2533.8,289.6,9.90092,4.859,0.55,-2.7,4
2680.0,288.7,4.90549,3.122,0.49,-85.4,4
2378.9,288.7,4.15784,2.901,0.74,51.5,4
3991.3,322.7,71.85789,5.490,0.85,23.1,4
37.3,292.5,2.89462,2.428,0.64,70.0,4
1241.6,385.6,25.41467,5.284,0.47,-62.4,4
2606.1,301.1,13.37476,4.020,0.80,-36.7,4
1471.4,296.8,10.56893,2.638,0.72,27.2,4
1562.9,288.4,2.88257,2.536,0.50,-70.3,4
925.3,299.8,6.93355,3.363,0.62,-60.9,4
2318.1,287.6,2.48009,2.334,0.51,-22.5,4
1482.5,308.8,7.17120,3.686,0.65,-4.1,4
893.5,296.4,6.82286,2.317,0.71,16.2,4
2859.5,305.2,12.30767,3.713,0.87,58.0,4
3640.9,300.4,4.35842,2.622,0.78,54.5,4
3478.1,297.9,3.88432,2.658,0.83,-78.2,4
2727.6,331.4,66.96719,3.789,0.78,85.7,4
3073.3,310.2,10.63703,3.144,0.76,62.4,4
2835.3,300.8,3.03112,2.694,0.46,77.6,4
4166.4,312.0,10.44371,3.175,0.79,-66.7,4
2101.7,312.3,8.88515,4.154,0.63,-85.1,4
844.5,304.4,4.75886,2.840,0.74,4.0,4
810.8,305.0,4.22767,2.210,0.65,47.1,4
3877.5,296.9,2.79955,2.679,0.67,-3.5,4
3265.0,295.5,2.20267,2.169,0.64,-0.7,4
3821.8,300.2,3.09193,2.590,0.44,11.1,4
251.2,319.4,6.91225,3.433,0.49,58.9,4
978.2,304.1,3.44836,2.759,0.80,-79.9,4
923.2,307.5,4.85884,3.434,0.69,-34.5,4
2477.7,310.7,6.26949,2.705,0.74,-34.5,4
715.0,307.9,2.78610,2.290,0.70,-80.4,4
1431.9,308.0,2.06734,1.546,0.63,63.1,4
2027.1,314.1,10.26097,4.982,0.52,-25.2,4
1352.6,316.6,10.80614,3.567,0.62,-18.2,4
2921.5,312.2,3.47768,2.424,0.74,-86.2,4
3697.0,309.1,4.54146,2.807,0.68,-6.8,4
459.9,323.1,14.95193,4.000,0.57,-8.8,4
506.8,302.4,1.60674,1.870,0.60,-19.5,4
2179.4,307.0,3.73349,3.147,0.60,8.7,4
2122.8,327.7,13.50511,3.479,0.86,52.6,4
4069.9,320.4,9.07513,2.755,0.87,-72.7,4
1053.9,314.4,3.16431,1.823,0.70,6.4,4
1470.6,315.2,2.95173,2.195,0.34,35.9,4
2388.5,312.5,3.23562,2.766,0.38,-25.5,4
2681.9,323.3,7.57565,2.327,0.78,78.7,4
3500.1,325.5,6.92798,3.076,0.76,47.8,4
4045.3,323.0,3.48084,2.042,0.72,-69.3,4
3959.0,326.3,8.31700,3.418,0.65,-51.2,4
2783.0,314.0,1.98665,1.938,0.61,47.4,4
943.2,314.2,1.25446,1.241,0.74,44.9,4
3072.3,324.2,6.05958,4.422,0.75,-69.0,4
65.3,353.5,61.84033,4.861,0.73,34.3,4
634.5,339.7,11.96467,4.489,0.61,81.6,4
2965.7,337.8,22.72612,6.060,0.92,55.1,4
3110.8,330.1,5.98219,3.565,0.62,57.0,4
1470.5,329.1,10.66217,2.427,0.80,-23.5,4
2555.3,321.5,2.66028,2.345,0.47,-27.3,4
2242.2,321.8,1.86014,1.981,0.50,-33.9,4
454.2,323.4,7.16579,4.184,0.58,0.1,4
1616.4,333.5,9.21755,2.710,0.82,32.9,4
4072.2,354.4,60.48602,4.767,0.69,-51.1,4
2324.2,345.1,26.78323,2.911,0.95,56.0,4
2264.0,324.3,3.92360,2.493,0.81,-1.8,4
1725.8,330.6,4.01583,2.454,0.95,-8.9,4
1676.1,326.3,4.19243,3.465,0.49,-52.8,4
727.1,323.7,1.61743,1.795,0.70,28.8,4
1864.9,332.3,3.67590,1.731,0.82,62.7,4
1339.3,343.3,20.42080,2.903,0.80,19.4,4
3599.6,336.3,6.84671,3.257,0.75,-26.2,4
3225.2,326.0,2.25460,2.509,0.50,51.7,4
3903.3,342.5,12.69287,3.078,0.89,27.4,4
1418.6,335.0,1.23134,1.815,0.35,-89.5,4
1822.3,333.2,2.26974,2.161,0.47,-42.1,4
1673.3,333.3,4.63563,3.000,0.73,-4.5,4
3069.5,334.9,3.18553,2.533,0.43,-19.8,4
1815.6,348.1,8.18030,3.532,0.86,61.0,4
2205.7,331.6,2.54970,2.739,0.48,-7.8,4
3388.3,342.9,4.47390,2.844,0.79,-25.5,4
2101.5,340.0,2.67019,1.961,0.65,-54.1,4
372.1,340.2,3.40969,2.295,0.79,-25.3,4
4006.6,342.8,2.35642,1.948,0.41,-50.3,4
2696.6,335.5,2.68202,2.512,0.40,-1.5,4
298.8,353.4,7.40343,2.699,0.80,58.5,4
1413.1,393.2,49.91529,6.643,0.28,38.4,4
1183.4,340.2,1.29038,1.399,0.63,72.1,4
981.8,356.5,10.33318,3.201,0.85,5.4,4
2085.4,358.7,7.13326,3.157,0.78,49.5,4
1658.7,345.7,4.43569,3.211,0.80,-31.6,4
2554.1,376.6,33.62394,3.252,0.86,61.7,4
311.7,349.6,3.78701,2.573,0.75,-76.5,4
2542.9,344.1,4.64404,3.346,0.40,-17.7,4
720.4,344.8,2.37212,2.081,0.61,-19.7,4
1725.2,356.9,5.73661,2.567,0.57,40.5,4
2914.5,359.7,11.24242,3.012,0.95,44.3,4
2359.8,357.7,8.82853,3.381,0.77,-8.1,4
3729.8,352.9,4.81073,2.725,0.85,5.9,4
342.4,413.3,68.25980,6.967,0.72,66.1,4
2591.5,390.7,71.54864,3.960,0.90,-30.6,4
4051.8,380.7,45.73179,3.752,0.98,10.9,4
1513.9,356.1,3.63127,2.146,0.89,-45.1,4
3631.8,348.6,1.67193,1.923,0.31,15.0,4
1462.8,350.8,1.08548,1.405,0.24,30.7,4
3461.3,357.0,4.65030,2.540,0.66,11.4,4
2231.7,357.0,4.87384,2.461,0.70,-11.9,4
1320.4,365.0,7.31125,3.383,0.56,-39.8,4
341.9,377.4,26.36076,4.129,0.62,16.7,4
2591.0,373.2,24.13832,3.793,0.84,-68.7,4
4130.5,369.8,14.04658,3.399,0.78,11.6,4
2234.9,362.8,3.64697,2.449,0.68,-39.0,4
2393.4,384.7,26.44936,3.722,0.81,-32.1,4
3410.0,379.5,16.92217,3.875,0.82,89.1,4
2400.7,372.0,17.62561,6.532,0.51,-36.2,4
804.9,360.4,4.66772,2.809,0.39,-7.8,4
394.2,387.4,48.43158,2.577,0.96,73.7,4
175.1,375.8,18.62592,7.630,0.71,29.8,4
2125.3,372.8,5.15287,3.158,0.80,30.1,4
1823.7,365.0,1.99365,1.758,0.56,88.6,4
1639.3,364.8,3.52027,2.437,0.64,35.0,4
1288.1,361.2,1.14220,1.284,0.51,-34.9,4
3678.9,365.6,2.55831,2.097,0.80,-56.4,4
3742.2,372.2,6.12982,3.055,0.72,-63.2,4
604.0,362.0,3.70108,3.021,0.59,-43.4,4
82.5,372.9,10.41328,4.785,0.74,1.2,4
2076.2,371.0,4.96866,2.993,0.83,-43.2,4
1820.7,376.8,4.05997,2.543,0.72,-84.5,4
3576.9,371.9,4.79078,3.201,0.79,79.2,4
1066.6,395.9,46.09899,3.350,0.80,-60.7,4
2906.8,377.3,5.44803,2.546,0.86,-44.9,4
3987.8,367.8,1.88944,1.957,0.75,39.9,4
1751.4,381.7,8.26000,3.127,0.81,-67.6,4
31.2,371.4,3.05412,2.407,0.57,11.5,4
3752.0,399.6,24.58068,3.927,0.92,-83.7,4
714.5,375.2,4.99761,3.504,0.60,-36.3,4
2257.2,370.4,1.05878,1.423,0.59,17.6,4
295.1,392.2,22.39024,2.556,0.85,24.6,4
2215.1,385.5,6.58600,2.961,0.77,-45.2,4
3135.8,377.5,4.38020,2.815,0.50,-2.5,4
3629.5,390.1,11.19152,3.526,0.95,20.9,4
1129.7,383.7,7.45347,4.664,0.47,17.8,4
2663.1,403.8,18.15348,4.246,0.63,89.3,4
1721.3,383.9,3.05052,2.142,0.65,46.9,4
3484.8,400.4,11.12251,3.116,0.76,-66.6,4
1390.1,450.7,38.56623,4.416,0.65,76.3,4
4034.3,406.5,31.55867,3.714,0.65,12.4,4
605.4,384.7,2.09962,2.432,0.62,-68.9,4
1962.3,390.0,3.07550,2.190,0.76,-54.5,4
1322.0,390.2,4.78537,2.511,0.55,-2.8,4
743.1,390.5,2.24273,2.053,0.37,-39.1,4
2733.9,415.1,24.06529,3.315,0.75,85.9,4
4074.6,411.2,21.79173,3.691,0.78,-58.5,4
3052.5,389.4,4.12055,3.301,0.72,32.9,4
2476.9,401.1,11.30554,2.749,0.80,10.2,4
2322.4,401.2,8.19062,3.660,0.82,-87.5,4
707.2,402.4,4.97888,2.674,0.66,-54.2,4
1299.4,391.7,1.41161,1.628,0.61,-4.9,4
3597.2,398.0,3.57423,2.729,0.60,-41.0,4
1404.6,418.7,47.62096,2.539,0.92,-71.7,4
1477.6,396.1,1.43638,1.753,0.41,77.0,4
2888.1,392.5,1.55436,1.762,0.61,0.8,4
3918.8,403.0,3.23345,2.309,0.59,-82.5,4
3375.2,398.5,2.30419,2.362,0.44,59.7,4
1891.2,398.1,1.28635,1.592,0.29,-79.0,4
1902.4,416.6,8.52256,3.248,0.76,62.2,4
2282.4,409.1,7.06176,2.439,0.97,3.0,4
1279.1,396.3,1.44473,1.701,0.40,-12.1,4
3464.7,452.0,68.69171,5.051,0.78,69.3,4
1884.8,421.9,30.10849,4.117,0.68,10.7,4
845.5,404.2,1.70315,1.564,0.76,-0.7,4
150.1,413.6,2.76213,1.989,0.51,63.9,4
1015.2,408.5,3.49339,2.815,0.75,-88.8,4
2122.7,407.0,2.55095,2.593,0.91,-84.0,4
1234.0,415.2,3.43010,3.022,0.42,-89.9,4
51.7,428.8,12.68035,3.450,0.77,57.1,4
635.1,422.9,12.56656,4.188,0.59,-19.5,4
3698.3,417.3,5.10025,2.068,0.69,34.6,4
882.1,412.2,7.30303,4.719,0.58,13.6,4
345.5,431.9,24.90180,4.527,0.61,-21.4,4
2800.4,414.4,2.09871,1.961,0.85,44.3,4
1088.2,427.5,4.39829,3.637,0.24,-86.0,4
2386.0,415.7,2.16056,2.100,0.63,53.5,4
2754.9,421.6,6.73291,2.538,0.74,31.9,4
2193.5,419.5,2.92294,2.319,0.75,-75.9,4
4074.0,433.3,11.40636,3.334,0.94,-58.7,4
213.6,432.9,10.66245,3.533,0.95,-35.9,4
3522.5,426.2,8.21289,3.682,0.74,-10.5,4
2893.7,429.5,7.10168,3.580,0.62,37.7,4
231.0,425.0,2.85153,2.403,0.42,-45.7,4
3507.1,419.8,1.94196,1.564,0.60,22.0,4
1759.6,453.9,20.44537,2.774,0.83,-18.8,4
1413.2,454.5,5.52049,2.961,0.69,86.5,4
3030.5,433.9,8.60881,3.790,0.87,37.4,4
775.7,430.2,5.10410,4.130,0.39,-42.2,4
1853.2,435.0,14.67333,5.648,0.98,-28.5,4
3167.9,430.3,5.28405,2.468,0.90,32.5,4
1933.5,483.9,76.14696,4.015,0.61,59.7,4
1618.1,445.2,17.22098,2.873,0.93,-36.6,4
3010.1,429.1,5.40257,3.272,0.88,53.8,4
1198.3,434.4,5.75666,3.283,0.67,34.9,4
1694.9,453.4,14.01858,3.245,0.61,78.2,4
232.7,448.8,26.76349,3.684,0.77,12.9,4
3222.4,428.3,2.06453,2.175,0.47,-82.2,4
2254.0,439.8,7.51683,2.472,0.88,-45.5,4
3285.7,432.6,6.83671,4.567,0.73,-17.7,4
522.0,520.3,39.06686,5.273,0.83,-89.1,4
1851.5,445.9,18.24755,8.881,0.78,64.3,4
1019.7,427.8,2.00958,2.192,0.87,-27.2,4
3654.6,436.8,3.05360,2.526,0.41,-69.8,4
2309.8,442.3,7.75820,3.370,0.64,57.1,4
2596.3,445.3,14.91311,3.976,0.97,-85.5,4
1481.4,454.4,21.70638,2.543,0.75,-67.4,4
757.0,432.0,3.32635,3.069,0.58,45.1,4
1806.1,445.0,2.36861,2.195,0.33,-77.5,4
1913.4,435.2,1.92556,1.777,0.60,48.8,4
4151.0,454.0,19.50715,4.068,0.79,-20.9,4
229.6,434.3,1.25506,1.369,0.64,-72.8,4
1919.7,484.8,51.33207,5.780,0.78,-40.0,4
681.9,461.5,11.74373,4.325,0.60,87.5,4
2595.6,453.9,18.62232,5.412,0.51,-40.1,4
4067.4,450.2,13.45696,4.391,0.77,-7.3,4
1246.0,443.7,4.14887,2.648,0.69,66.2,4
3623.1,444.1,9.23021,4.836,0.74,-16.3,4
1818.9,455.5,16.32403,7.799,0.74,70.8,4
4173.1,443.1,5.22145,3.236,0.76,-24.2,4
2420.4,440.5,3.02286,2.708,0.77,-71.0,4
4044.2,438.0,3.79554,3.253,0.56,-12.7,4
2357.4,448.6,7.15221,3.579,0.57,33.2,4
1150.2,441.3,3.88388,2.922,0.80,1.0,4
345.7,474.4,34.69665,3.493,0.86,-82.3,4
2505.4,456.3,13.78835,2.709,0.92,-69.8,4
1863.5,458.0,17.27672,9.220,0.55,3.1,4
664.7,477.9,70.61026,3.315,0.84,-62.0,4
1715.8,459.7,15.38832,3.550,0.80,-71.7,4
3682.1,456.7,10.57163,3.278,0.91,72.1,4
494.1,450.5,12.98451,6.875,0.60,23.2,4
2830.0,442.2,1.87620,1.984,0.49,-34.8,4
2609.8,441.8,3.51925,2.336,0.54,8.7,4
2037.9,460.3,7.80683,3.154,0.76,75.1,4
1871.6,443.2,0.97212,0.953,0.62,-74.0,4
1501.3,464.2,6.24313,2.980,0.56,88.9,4
950.3,451.7,2.94097,2.618,0.45,-42.3,4
3611.9,448.8,2.86209,2.363,0.58,-72.7,4
1990.7,475.5,49.29072,4.872,0.63,-22.1,4
3911.9,447.4,4.54684,3.163,0.57,-24.3,4
2846.5,451.1,3.60736,2.687,0.75,29.1,4
3076.9,458.1,7.54121,3.393,0.84,-25.9,4
1754.7,466.1,8.07128,3.635,0.70,-76.5,4
3541.3,452.9,5.25701,3.180,0.76,34.1,4
1147.8,450.0,3.22042,2.655,0.58,37.4,4
1182.8,448.2,1.31787,1.723,0.34,45.3,4
790.2,474.1,17.73433,3.787,0.73,67.1,4
4169.1,464.3,10.40676,3.312,0.70,51.7,4
1705.0,464.7,17.31940,3.680,0.74,-3.0,4
764.2,465.1,6.92867,3.421,0.48,80.6,4
1873.9,461.5,8.31166,6.142,0.66,80.3,4
3512.6,450.2,1.42875,1.826,0.58,-69.8,4
4111.5,455.5,1.47015,1.641,0.39,87.6,4
4179.2,468.2,11.74656,3.350,0.70,31.7,4
1662.4,450.8,1.84125,1.517,0.74,20.5,4
3886.8,462.0,7.44424,2.819,0.96,-45.5,4
1393.3,459.6,6.93694,2.817,0.71,-85.9,4
3888.8,471.4,10.67057,2.717,0.89,-82.8,4
160.6,463.0,7.47013,3.038,0.78,-19.2,4
374.8,487.2,75.87626,2.998,0.92,65.8,4
1820.7,461.5,13.08705,6.625,0.42,16.7,4
2833.3,465.2,3.30564,2.548,0.47,-62.9,4
1333.2,452.6,1.17289,1.415,0.59,-16.8,4
3059.7,456.3,2.08277,2.083,0.39,-28.8,4
1347.0,456.0,1.90497,2.150,0.94,-0.0,4
384.4,464.6,2.99982,1.776,0.94,-85.8,4
2227.9,459.7,6.56827,4.302,0.67,21.1,4
693.9,459.3,2.33434,2.128,0.74,67.9,4
3602.6,459.3,2.95115,2.680,0.68,-72.3,4
1949.0,463.2,3.10092,2.538,0.50,49.1,4
1819.3,468.9,9.93733,5.766,0.67,-64.6,4
3654.6,466.3,5.03634,2.957,0.80,-56.5,4
1429.1,456.6,3.11701,2.870,0.30,-5.4,4
2785.2,466.0,4.28235,2.446,0.69,-28.4,4
2356.7,469.5,4.91825,2.719,0.73,-66.3,4
1559.2,492.5,47.35239,3.851,0.68,41.7,4
2456.7,486.8,10.75064,3.276,0.68,-53.1,4
3707.6,476.0,3.41983,2.585,0.67,61.6,4
2057.3,472.7,4.50102,3.692,0.60,63.3,4
4039.5,467.9,3.31537,2.862,0.50,-26.9,4
1572.1,476.1,2.78505,2.353,0.43,-75.8,4
4086.7,490.0,23.69969,3.311,0.88,47.7,4
2191.6,470.3,1.76191,1.808,0.62,-70.8,4
3013.0,468.5,1.42515,1.710,0.62,0.3,4
1805.7,470.8,1.25614,1.466,0.37,-44.2,4
2346.5,479.5,3.79336,2.541,0.67,84.7,4
589.2,469.6,1.62114,1.732,0.61,-20.7,4
1293.7,470.5,1.14574,1.117,0.62,20.7,4
1959.3,484.2,7.17184,3.080,0.84,10.0,4
4140.5,476.4,2.47729,2.337,0.69,64.9,4
400.5,474.0,1.22227,1.384,0.63,87.3,4
1318.1,512.7,20.69324,3.728,0.61,-75.4,4
2660.5,493.7,8.42633,4.483,0.49,64.2,4
1723.3,499.9,27.29479,4.062,0.75,-13.3,4
3528.1,496.3,7.83513,3.890,0.56,-72.1,4
2285.0,485.4,4.69370,2.671,0.68,-39.3,4
2756.9,482.8,2.03425,2.129,0.42,-88.3,4
3545.2,480.5,2.87927,2.474,0.46,-18.2,4
2730.6,530.4,6.16509,2.989,0.79,22.4,4
872.3,488.2,4.72866,2.593,0.72,68.8,4
3937.9,478.3,1.07149,1.311,0.55,-18.1,4
1943.8,520.0,50.53189,7.919,0.92,84.3,4
559.3,508.2,16.57262,4.105,0.61,-62.7,4
3490.6,499.6,9.59427,3.435,0.69,-58.7,4
1123.3,487.5,6.15408,3.667,0.76,-13.4,4
510.8,488.3,3.60311,2.588,0.62,74.1,4
1597.7,530.3,26.33591,4.432,0.82,83.1,4
2152.9,513.9,46.66285,3.229,0.90,-53.7,4
3803.4,489.3,3.00567,2.414,0.44,-46.2,4
3266.3,494.9,6.49883,3.092,0.88,-14.8,4
1256.2,493.2,6.36658,3.999,0.73,81.9,4
1479.7,495.2,2.96587,2.435,0.43,-70.1,4
3637.7,493.3,5.50115,3.585,0.87,-59.1,4
708.2,499.0,5.22716,2.558,0.86,-46.0,4
2488.6,499.9,6.40463,3.579,0.61,63.7,4
2558.1,492.5,6.03737,4.107,0.55,-30.8,4
2579.2,496.0,3.23437,2.974,0.62,-60.6,4
119.7,511.8,9.52672,3.543,0.60,-60.9,4
1491.0,496.5,2.67865,2.068,0.66,11.4,4
2510.6,513.0,12.83657,4.825,0.65,67.0,4
3859.4,494.8,1.19241,1.475,0.59,-71.4,4
910.5,503.5,5.55912,2.790,0.88,71.2,4
3197.2,500.8,7.03230,4.675,0.65,57.0,4
3174.3,522.5,25.34146,3.031,0.85,-57.5,4
866.6,513.9,13.93982,3.806,0.97,53.0,4
3982.6,509.7,11.64998,4.154,0.65,-23.3,4
4111.6,505.0,7.92923,3.143,0.68,-2.5,4
3110.6,504.7,3.44407,2.558,0.60,68.5,4
1094.7,499.6,3.46773,2.429,0.91,-70.0,4
98.7,505.7,8.41236,4.006,0.66,10.8,4
420.7,500.4,2.13498,2.168,0.39,33.1,4
1006.8,497.9,2.04602,2.205,0.73,43.5,4
889.4,506.6,6.55374,3.197,0.54,-5.9,4
2269.6,501.4,1.70657,1.988,0.30,68.9,4
2972.0,511.7,4.31408,3.299,0.62,66.1,4
2285.8,499.4,2.42283,2.357,0.66,-66.8,4
905.2,511.3,6.47532,3.894,0.45,-67.8,4
205.8,515.4,6.63507,3.943,0.59,-80.9,4
2932.0,509.3,4.07808,2.644,0.88,17.6,4
209.2,506.9,2.05896,1.894,0.58,-34.5,4
3739.8,509.0,4.74519,2.811,0.71,-16.2,4
1359.9,545.5,18.24815,4.712,0.43,-78.8,4
3209.5,517.5,7.68360,2.524,0.83,-62.2,4
2473.2,513.8,2.17142,2.449,0.36,45.4,4
2451.6,504.7,1.98707,2.081,0.55,29.6,4
815.0,519.3,9.66142,2.878,0.81,63.1,4
559.2,517.4,8.09448,3.366,0.91,17.1,4
1579.3,511.7,1.88819,1.955,0.44,-59.5,4
2.6,525.0,10.22330,2.716,0.60,-88.5,4
88.8,511.6,3.15727,2.782,0.60,40.2,4
3292.5,532.6,41.25475,3.733,0.65,-1.7,4
2662.6,529.4,16.56309,3.152,0.75,29.7,4
3243.7,515.2,3.49234,2.089,0.89,48.5,4
1604.0,515.8,5.68460,3.647,0.67,-64.9,4
383.0,517.3,3.18245,1.997,0.60,81.9,4
1206.2,525.9,15.23539,3.190,0.85,51.8,4
1730.6,513.2,1.45595,1.448,0.61,-71.2,4
1225.9,536.7,14.23528,2.636,0.89,75.9,4
914.5,516.0,4.21356,3.611,0.62,-26.9,4
2512.1,525.5,5.43559,3.121,0.91,-59.2,4
3795.0,545.6,12.38737,4.665,0.38,-69.8,4
2486.7,528.9,9.80591,3.058,0.76,26.1,4
249.0,543.4,15.28382,2.587,0.73,-88.7,4
1737.7,522.3,2.91139,1.929,0.57,7.8,4
1015.2,572.2,75.27425,4.463,0.49,58.6,4
3728.8,523.4,3.72326,2.902,0.88,2.3,4
3583.2,527.7,3.35484,2.845,0.73,85.6,4
3487.4,530.3,4.14145,2.903,0.87,-71.0,4
297.5,549.6,42.44928,2.832,0.90,-20.0,4
1517.3,554.6,6.16448,2.506,0.94,-21.9,4
141.7,536.9,5.94487,3.577,0.55,-59.0,4
93.1,527.1,1.79624,1.899,0.77,-40.4,4
3866.3,544.7,11.27514,5.041,0.74,58.2,4
77.0,546.3,5.75840,3.056,0.73,-65.2,4
61.4,546.1,17.10402,4.689,0.73,-4.4,4
509.2,540.5,13.20548,5.770,0.69,-33.2,4
501.9,562.7,36.96838,4.084,0.59,45.3,4
3220.3,545.0,17.59132,4.727,0.85,66.5,4
3873.0,544.5,7.93420,4.218,0.58,70.6,4
1724.6,546.4,21.67897,3.475,0.65,-10.1,4
3944.3,540.6,5.80787,2.457,0.86,-79.3,4
995.4,541.5,6.42017,2.413,0.92,-85.0,4
3224.7,544.0,12.41147,4.284,0.76,-84.9,4
2033.7,544.8,9.40962,4.094,0.79,-71.7,4
4067.7,542.9,5.24570,2.999,0.66,-71.2,4
481.8,532.8,1.85471,1.828,0.80,-43.5,4
2091.3,564.7,49.74331,2.962,0.94,39.2,4
48.5,538.9,5.30619,2.897,0.72,25.8,4
2985.3,558.1,18.12725,3.545,0.95,-48.6,4
2407.0,547.2,7.88336,2.911,0.74,41.0,4
3358.1,576.8,54.64359,3.123,0.62,-56.5,4
273.1,542.3,6.34090,3.078,0.52,-12.2,4
1184.7,545.3,4.19459,2.121,0.84,37.2,4
2357.2,553.9,15.80385,2.927,0.85,46.3,4
2351.2,546.1,5.05142,2.626,0.77,14.5,4
3968.1,541.5,3.88846,3.101,0.65,-20.7,4
3105.6,541.6,2.03172,1.920,0.68,-35.7,4
403.6,541.4,2.36221,2.356,0.84,-19.0,4
3406.3,565.2,26.44153,3.739,0.73,-39.8,4
511.5,551.5,5.42617,4.194,0.51,31.4,4
3864.8,551.7,10.82312,4.255,0.72,25.9,4
2036.7,556.4,12.33656,2.982,0.94,-78.3,4
1537.2,556.8,14.21789,4.443,0.71,19.5,4
3043.8,552.7,10.30070,3.354,0.86,-25.2,4
3637.7,561.9,18.62926,3.871,0.75,0.2,4
3448.4,554.1,3.90809,2.583,0.60,34.2,4
3227.3,557.2,5.86551,2.523,0.79,57.9,4
2212.1,555.5,3.63475,2.052,0.66,73.0,4
3563.6,566.7,18.19748,2.736,0.80,-11.7,4
1700.9,557.0,4.49053,2.304,0.87,-61.6,4
2517.3,559.2,6.43721,2.940,0.83,66.9,4
3812.7,557.2,6.16993,2.503,0.79,2.5,4
760.0,568.4,24.85904,3.404,0.81,23.8,4
951.9,555.8,3.52912,2.514,0.56,-77.8,4
204.2,548.6,1.68916,1.832,0.61,-20.1,4
